Spare_Part,Unit_Price,Vendor_Code
sp776,370.31,1143
sp7760,657.24,1026
sp7761,2039.95,1176
sp7762,739.65,1257
sp7763,2658.63,1054
sp7764,2411.08,1166
sp7765,2508.31,1185
sp7766,586.86,1221
sp7767,584.44,1153
sp7768,1305.47,1076
sp7769,412.28,1009
sp777,2977.55,1292
sp7770,1048.71,1156
sp7771,1729.96,1079
sp7772,649.69,1045
sp7773,700.65,1219
sp7774,1670.94,1220
sp7775,2822.88,1006
sp7776,450.33,1237
sp7777,719.96,1068
sp7778,1134.07,1160
sp7779,603.5,1004
sp778,2747.5,1009
sp7780,1266.2,1125
sp7781,1017.1,1041
sp7782,1228.64,1156
sp7783,1430.45,1025
sp7784,291.45,1134
sp7785,2463.75,1130
sp7786,1984.84,1027
sp7787,1170.04,1175
sp7788,295.26,1033
sp7789,733.83,1021
sp779,1438.2,1001
sp7790,974.45,1222
sp7791,1836.72,1165
sp7792,2951,1142
sp7793,395.26,1126
sp7794,1654.93,1160
sp7795,2972.54,1215
sp7796,2566.35,1234
sp7797,597.23,1106
sp7798,2881.2,1162
sp7799,1839.61,1225
sp78,1430.67,1224
sp780,440.65,1116
sp7800,2946.11,1227
sp7801,2119.31,1203
sp7802,2065.91,1109
sp7803,2919.86,1222
sp7804,2111.79,1234
sp7805,1062.93,1152
sp7806,1942.53,1268
sp7807,2663.5,1210
sp7808,1022.1,1063
sp7809,2569.51,1011
sp781,2513.22,1270
sp7810,1498.18,1084
sp7811,1071.81,1145
sp7812,1864.75,1122
sp7813,1796.61,1300
sp7814,1208.88,1152
sp7815,1957.72,1217
sp7816,774.03,1092
sp7817,1803.66,1008
sp7818,2966.3,1024
sp7819,774.56,1103
sp782,1545.29,1284
sp7820,1887.41,1235
sp7821,2700.66,1217
sp7822,995.66,1286
sp7823,2239.95,1188
sp7824,2296.01,1081
sp7825,1897.32,1134
sp7826,273.78,1187
sp7827,1186.12,1095
sp7828,960.18,1145
sp7829,539.84,1202
sp783,2178.15,1049
sp7830,692.72,1058
sp7831,209.93,1229
sp7832,2777.89,1232
sp7833,1834.42,1153
sp7834,2843.04,1106
sp7835,2243.84,1022
sp7836,1053.2,1067
sp7837,906.57,1074
sp7838,1966.45,1016
sp7839,2305.43,1266
sp784,1575.73,1237
sp7840,1610.53,1229
sp7841,2934.95,1039
sp7842,1979.33,1296
sp7843,936.52,1272
sp7844,168.71,1028
sp7845,2556.11,1248
sp7846,1060.68,1007
sp7847,802.52,1243
sp7848,1664,1291
sp7849,2729.23,1242
sp785,892.93,1022
sp7850,2028.52,1250
sp7851,820.18,1066
sp7852,2093.31,1218
sp7853,2186.56,1039
sp7854,1863.38,1245
sp7855,1206.31,1042
sp7856,1032.75,1184
sp7857,1382.85,1133
sp7858,117.52,1034
sp7859,2622.61,1196
sp786,2520.7,1163
sp7860,302.96,1259
sp7861,658.15,1033
sp7862,1939.66,1102
sp7863,510.44,1079
sp7864,692.24,1120
sp7865,366.1,1276
sp7866,1818.63,1165
sp7867,2510.54,1228
sp7868,2802.26,1139
sp7869,785.3,1215
sp787,2942.71,1269
sp7870,326.68,1016
sp7871,2202.47,1044
sp7872,1003.24,1092
sp7873,2192.85,1100
sp7874,810.28,1273
sp7875,611.66,1107
sp7876,822.01,1183
sp7877,927.52,1189
sp7878,1399.99,1192
sp7879,1943.25,1264
sp788,806.82,1251
sp7880,888.4,1226
sp7881,2365.74,1252
sp7882,332.05,1173
sp7883,2920.41,1125
sp7884,1254.91,1129
sp7885,586.52,1041
sp7886,1379.99,1202
sp7887,1565.35,1137
sp7888,2231.29,1043
sp7889,2304.94,1171
sp789,1698.67,1087
sp7890,2476.85,1083
sp7891,2401.32,1256
sp7892,157.45,1240
sp7893,1206.12,1087
sp7894,2576.72,1293
sp7895,2300.69,1039
sp7896,2772.44,1087
sp7897,1826.03,1194
sp7898,543.12,1242
sp7899,2207.28,1012
sp79,868.15,1152
sp790,1212.4,1238
sp7900,846.15,1125
sp7901,1444.59,1268
sp7902,1415.45,1245
sp7903,1187.93,1088
sp7904,1857.47,1071
sp7905,308.62,1272
sp7906,496.3,1100
sp7907,1460.85,1126
sp7908,548.7,1252
sp7909,649.91,1224
sp791,2773.42,1247
sp7910,137.22,1132
sp7911,1552.03,1226
sp7912,2203.5,1237
sp7913,1525.22,1096
sp7914,2784.5,1182
sp7915,2826.83,1090
sp7916,2914.43,1139
sp7917,1182.12,1022
sp7918,1519.7,1027
sp7919,1959.04,1115
sp792,1573.9,1119
sp7920,1806.1,1163
sp7921,1285.48,1178
sp7922,212.6,1105
sp7923,2772.65,1134
sp7924,1216,1187
sp7925,1740.26,1120
sp7926,663.26,1022
sp7927,1365.26,1130
sp7928,840.25,1047
sp7929,2747.95,1226
sp793,2650.05,1097
sp7930,2194.51,1229
sp7931,1577.86,1102
sp7932,1517,1015
sp7933,2096.62,1122
sp7934,2119.72,1116
sp7935,1987.63,1298
sp7936,2786.9,1259
sp7937,2233.43,1265
sp7938,802.82,1293
sp7939,200.07,1054
sp794,2605.68,1137
sp7940,2458.07,1159
sp7941,1929.76,1113
sp7942,2061.63,1073
sp7943,2122.67,1061
sp7944,1971.47,1088
sp7945,857.86,1088
sp7946,1420.87,1144
sp7947,2075.09,1034
sp7948,837.44,1281
sp7949,1846.23,1016
sp795,901.12,1175
sp7950,2860.16,1064
sp7951,2540.4,1135
sp7952,135.78,1046
sp7953,2335.82,1003
sp7954,1968.75,1296
sp7955,2758.96,1119
sp7956,1253.23,1076
sp7957,1799.87,1084
sp7958,2712.89,1050
sp7959,1603.76,1262
sp796,2391.02,1059
sp7960,647.59,1010
sp7961,1326.54,1143
sp7962,2506.27,1233
sp7963,833.33,1189
sp7964,976.44,1194
sp7965,2906.28,1293
sp7966,2009.61,1027
sp7967,1210.09,1230
sp7968,993.14,1185
sp7969,1293.67,1280
sp797,1303.33,1250
sp7970,2641.56,1147
sp7971,2210.19,1242
sp7972,357.73,1296
sp7973,1944.92,1210
sp7974,2352.4,1236
sp7975,1098.74,1282
sp7976,513.87,1193
sp7977,2271.32,1054
sp7978,2797.05,1093
sp7979,1254.11,1287
sp798,2809.32,1214
sp7980,993.49,1237
sp7981,2962.37,1081
sp7982,2467.53,1124
sp7983,104.58,1235
sp7984,302.54,1097
sp7985,2119.32,1067
sp7986,1622.39,1176
sp7987,1998.11,1036
sp7988,2225.82,1037
sp7989,594.84,1185
sp799,1572.44,1061
sp7990,1186.49,1032
sp7991,2141.74,1208
sp7992,674.26,1180
sp7993,627.75,1232
sp7994,2850.6,1152
sp7995,1406.92,1070
sp7996,2461.67,1241
sp7997,638.35,1085
sp7998,271.05,1068
sp7999,629.92,1121
sp8,352.12,1233
sp80,815.22,1028
sp800,2479.59,1212
sp8000,2301.58,1012
sp8001,852.12,1039
sp8002,2716.59,1281
sp8003,1285.5,1104
sp8004,1917.83,1220
sp8005,1910.82,1300
sp8006,2618.25,1241
sp8007,581.77,1188
sp8008,950.06,1018
sp8009,1195.41,1195
sp801,920.23,1087
sp8010,902.61,1150
sp8011,1092.24,1228
sp8012,1798.37,1176
sp8013,1485.9,1272
sp8014,2051.13,1228
sp8015,392.35,1042
sp8016,277.06,1086
sp8017,2280.22,1066
sp8018,120.96,1259
sp8019,1789.09,1221
sp802,965.81,1142
sp8020,2964.09,1131
sp8021,380.84,1003
sp8022,1614.77,1151
sp8023,121.06,1272
sp8024,1848.66,1089
sp8025,2962,1111
sp8026,2307.96,1072
sp8027,2803.17,1076
sp8028,1472.37,1177
sp8029,1077.39,1248
sp803,1802.12,1068
sp8030,1345.42,1286
sp8031,1175.28,1070
sp8032,2681.44,1280
sp8033,2998.39,1026
sp8034,2468.86,1134
sp8035,2828.87,1242
sp8036,2028.73,1004
sp8037,1197.46,1204
sp8038,266,1089
sp8039,1132.48,1151
sp804,2996.82,1195
sp8040,1057.74,1088
sp8041,390.51,1036
sp8042,1425.07,1095
sp8043,2125.09,1049
sp8044,2203.14,1185
sp8045,2675.11,1250
sp8046,502.7,1115
sp8047,1845.54,1261
sp8048,2620.12,1244
sp8049,910.46,1055
sp805,1519.96,1282
sp8050,2127.87,1027
sp8051,2463.65,1055
sp8052,1168.45,1194
sp8053,1893.22,1069
sp8054,2010.74,1194
sp8055,1478.08,1124
sp8056,1298.07,1023
sp8057,645.01,1062
sp8058,2959.93,1012
sp8059,2876.89,1053
sp806,530.93,1114
sp8060,2456.6,1124
sp8061,148.23,1125
sp8062,1144.6,1125
sp8063,232.69,1032
sp8064,2441.92,1008
sp8065,1044.02,1250
sp8066,1388.49,1171
sp8067,1859.61,1067
sp8068,1260.48,1207
sp8069,1876.52,1201
sp807,1661.88,1135
sp8070,335.97,1253
sp8071,1340.96,1164
sp8072,2801.3,1127
sp8073,2799.45,1060
sp8074,2961.93,1132
sp8075,2585.59,1076
sp8076,2725.09,1031
sp8077,2229.41,1017
sp8078,952.2,1227
sp8079,665.72,1288
sp808,1100.86,1255
sp8080,515.17,1273
sp8081,1608.16,1112
sp8082,1758.49,1060
sp8083,2584.73,1062
sp8084,1563.45,1181
sp8085,470.8,1035
sp8086,2410.78,1138
sp8087,973.91,1075
sp8088,2051.88,1204
sp8089,1691.37,1272
sp809,1700.56,1296
sp8090,2636.88,1024
sp8091,587.35,1265
sp8092,1394.23,1209
sp8093,435.47,1031
sp8094,2021.66,1123
sp8095,798.61,1218
sp8096,713.76,1291
sp8097,2284.43,1098
sp8098,2013.26,1040
sp8099,359.35,1297
sp81,1727.97,1193
sp810,1675.95,1222
sp8100,1361.19,1053
sp8101,2175.72,1109
sp8102,564.68,1164
sp8103,2794.01,1283
sp8104,2717.68,1094
sp8105,2322.3,1088
sp8106,739.09,1259
sp8107,847.12,1014
sp8108,1481.28,1192
sp8109,2702.78,1028
sp811,1420.5,1256
sp8110,456.98,1285
sp8111,493.69,1139
sp8112,1650.18,1143
sp8113,2203.7,1207
sp8114,362.28,1138
sp8115,2106.18,1091
sp8116,2628.63,1031
sp8117,2802.16,1229
sp8118,2322.38,1140
sp8119,1841.97,1161
sp812,1033.15,1262
sp8120,1967.56,1243
sp8121,1193.33,1284
sp8122,2180.58,1203
sp8123,2234.41,1059
sp8124,1206.79,1039
sp8125,1962.1,1140
sp8126,1729.51,1163
sp8127,2582.81,1216
sp8128,2444.5,1185
sp8129,748.3,1118
sp813,647.09,1142
sp8130,435.5,1288
sp8131,354.27,1065
sp8132,358.5,1231
sp8133,2247.69,1128
sp8134,2817.91,1086
sp8135,2259.39,1042
sp8136,436.71,1208
sp8137,1166.44,1297
sp8138,2574.66,1125
sp8139,2866.8,1021
sp814,2122.75,1035
sp8140,1773.06,1282
sp8141,104.87,1145
sp8142,279.47,1081
sp8143,1653.25,1068
sp8144,2556.64,1244
sp8145,2941.56,1092
sp8146,1026.96,1242
sp8147,1158.57,1094
sp8148,2069.98,1264
sp8149,2410.04,1238
sp815,1758.21,1259
sp8150,1607.28,1206
sp8151,1844.69,1225
sp8152,744.21,1261
sp8153,1246.41,1247
sp8154,1661.05,1160
sp8155,1435.75,1024
sp8156,519.63,1141
sp8157,2834.38,1126
sp8158,2527.93,1277
sp8159,1549.51,1043
sp816,777.33,1176
sp8160,1421.78,1049
sp8161,1844.25,1004
sp8162,523.03,1114
sp8163,2029.52,1057
sp8164,2423.75,1042
sp8165,2138.6,1174
sp8166,1836.75,1284
sp8167,995.79,1101
sp8168,2971.97,1038
sp8169,458.05,1027
sp817,2349.08,1218
sp8170,2990.86,1009
sp8171,2148.91,1285
sp8172,1487.02,1200
sp8173,2503.19,1217
sp8174,1535.57,1260
sp8175,2142.01,1118
sp8176,1192.46,1148
sp8177,2945.31,1041
sp8178,1066.12,1049
sp8179,2500.87,1003
sp818,226.58,1083
sp8180,710.78,1028
sp8181,2224.71,1270
sp8182,2450.21,1176
sp8183,2131.18,1033
sp8184,252.44,1143
sp8185,2609.75,1129
sp8186,619.16,1049
sp8187,1513.76,1277
sp8188,1236.24,1257
sp8189,2954.73,1219
sp819,2259.64,1175
sp8190,2011.83,1274
sp8191,2560.7,1264
sp8192,2974.08,1154
sp8193,1689.03,1058
sp8194,1078.49,1055
sp8195,2065.91,1082
sp8196,2971.91,1179
sp8197,2297.37,1145
sp8198,1234.08,1038
sp8199,1630.75,1002
sp82,861.95,1169
sp820,2145.16,1032
sp8200,920.82,1200
sp8201,2119.49,1219
sp8202,665.77,1216
sp8203,2583.13,1044
sp8204,1241.94,1268
sp8205,479.61,1076
sp8206,2281.57,1263
sp8207,1783.11,1196
sp8208,2434.71,1190
sp8209,2564.45,1082
sp821,2453.09,1201
sp8210,2157.8,1007
sp8211,1426.84,1145
sp8212,574.71,1281
sp8213,498.93,1017
sp8214,2118.27,1208
sp8215,944.14,1113
sp8216,519.99,1176
sp8217,732.6,1180
sp8218,2270.31,1293
sp8219,2232.42,1122
sp822,1219.63,1064
sp8220,126.48,1135
sp8221,2205.28,1098
sp8222,1769.48,1058
sp8223,2067.12,1295
sp8224,2966.6,1010
sp8225,528.06,1235
sp8226,2856.15,1226
sp8227,1338.62,1190
sp8228,2540.81,1058
sp8229,2785.36,1193
sp823,2024.7,1148
sp8230,378.54,1174
sp8231,2925.06,1209
sp8232,620.94,1127
sp8233,252.17,1249
sp8234,2942.8,1043
sp8235,1985.28,1028
sp8236,1820.84,1042
sp8237,2912.21,1162
sp8238,1918.22,1158
sp8239,1271.58,1126
sp824,2480.17,1050
sp8240,198.58,1149
sp8241,798.48,1013
sp8242,1517.02,1032
sp8243,2095.15,1226
sp8244,2868.21,1200
sp8245,1993.11,1219
sp8246,1188.58,1276
sp8247,2106.21,1277
sp8248,2406.44,1000
sp8249,2009.7,1018
sp825,2944.37,1269
sp8250,2355.42,1244
sp8251,2608.2,1285
sp8252,1985.9,1067
sp8253,898.13,1093
sp8254,1994.27,1224
sp8255,1165.24,1209
sp8256,448,1091
sp8257,339.65,1082
sp8258,1518.73,1025
sp8259,2039.5,1140
sp826,1536.45,1135
sp8260,1578.27,1246
sp8261,166.78,1044
sp8262,1761.65,1089
sp8263,1760.63,1125
sp8264,893.8,1158
sp8265,2261.54,1153
sp8266,2403.6,1163
sp8267,625.18,1153
sp8268,1504.16,1167
sp8269,1969.33,1199
sp827,207.36,1120
sp8270,1357.6,1163
sp8271,1757.13,1298
sp8272,388.38,1190
sp8273,284.15,1117
sp8274,2735.75,1034
sp8275,2406.15,1039
sp8276,636.18,1177
sp8277,2457.32,1197
sp8278,157.26,1291
sp8279,1712.57,1168
sp828,1556.64,1077
sp8280,1655.61,1169
sp8281,2455.37,1224
sp8282,1516.83,1181
sp8283,1604.81,1202
sp8284,1795.69,1063
sp8285,2169.87,1057
sp8286,2391.2,1014
sp8287,459.86,1157
sp8288,2283.67,1137
sp8289,2900.48,1160
sp829,1811.52,1268
sp8290,2703.05,1131
sp8291,623.93,1245
sp8292,1837.4,1241
sp8293,621.82,1079
sp8294,1708.69,1265
sp8295,2421.49,1226
sp8296,456.83,1086
sp8297,473.57,1241
sp8298,698.07,1288
sp8299,567.51,1019
sp83,1795.3,1165
sp830,2622.13,1085
sp8300,1731.24,1187
sp8301,2569.21,1202
sp8302,201.52,1125
sp8303,2941.79,1191
sp8304,1567.83,1253
sp8305,1154.32,1005
sp8306,1678.84,1164
sp8307,1326.85,1230
sp8308,2841.16,1031
sp8309,100.25,1076
sp831,2635.15,1145
sp8310,971.74,1204
sp8311,2844.02,1118
sp8312,1606.38,1293
sp8313,2370.13,1175
sp8314,2011.56,1038
sp8315,1390.27,1284
sp8316,1773.51,1168
sp8317,2115.79,1121
sp8318,1615.73,1216
sp8319,2959.46,1014
sp832,1376.89,1153
sp8320,1121.14,1232
sp8321,1660.81,1054
sp8322,708.53,1100
sp8323,387.13,1251
sp8324,2477.31,1083
sp8325,787.59,1183
sp8326,645.41,1192
sp8327,969.16,1143
sp8328,2514.62,1300
sp8329,2876.53,1242
sp833,1625.26,1244
sp8330,1846.22,1195
sp8331,726.52,1242
sp8332,1141.29,1039
sp8333,472.63,1268
sp8334,1904.71,1130
sp8335,315.64,1249
sp8336,839.41,1225
sp8337,1207.17,1161
sp8338,2720.61,1194
sp8339,1260.17,1210
sp834,1425.09,1252
sp8340,341.44,1080
sp8341,837.12,1207
sp8342,1333.5,1141
sp8343,2114.09,1159
sp8344,1654.12,1273
sp8345,304.62,1215
sp8346,2224.76,1176
sp8347,2986.54,1056
sp8348,2120.73,1102
sp8349,658.62,1120
sp835,2195.09,1143
sp8350,1179.21,1263
sp8351,2006.22,1210
sp8352,2479.47,1098
sp8353,1854.34,1263
sp8354,1317.09,1142
sp8355,545.13,1162
sp8356,2978.1,1026
sp8357,1357.52,1027
sp8358,175.14,1093
sp8359,1850.46,1002
sp836,1288.94,1216
sp8360,324.82,1279
sp8361,461.4,1201
sp8362,418.97,1292
sp8363,1690.27,1291
sp8364,291.28,1008
sp8365,1956.51,1221
sp8366,1152.18,1025
sp8367,1067.2,1233
sp8368,892.43,1067
sp8369,2619.68,1200
sp837,1998.87,1096
sp8370,754.72,1099
sp8371,128.6,1261
sp8372,1193.75,1029
sp8373,2909.44,1012
sp8374,1198.03,1209
sp8375,404.51,1081
sp8376,2784.34,1151
sp8377,609.62,1245
sp8378,2212.15,1051
sp8379,988.99,1023
sp838,547.65,1282
sp8380,2481.9,1260
sp8381,1519.89,1017
sp8382,1633.98,1220
sp8383,2131.32,1105
sp8384,2609.66,1227
sp8385,1699.47,1061
sp8386,1861.65,1125
sp8387,2700.05,1111
sp8388,595.17,1239
sp8389,2844.88,1045
sp839,1461.52,1223
sp8390,1229.73,1236
sp8391,1101,1203
sp8392,2249.76,1039
sp8393,2907.2,1293
sp8394,1641.88,1002
sp8395,1824.39,1032
sp8396,2563.93,1190
sp8397,1482.9,1227
sp8398,469.96,1048
sp8399,127.54,1059
sp84,2703.69,1116
sp840,2910.69,1271
sp8400,1589.34,1279
sp8401,550.92,1193
sp8402,466.47,1051
sp8403,1198.52,1147
sp8404,2232.72,1126
sp8405,253.31,1210
sp8406,2203.72,1275
sp8407,2926.05,1254
sp8408,2151.76,1047
sp8409,822.42,1029
sp841,1081.83,1108
sp8410,1865.24,1023
sp8411,2149.68,1014
sp8412,631,1263
sp8413,2960.11,1186
sp8414,2415.56,1285
sp8415,1556.46,1051
sp8416,899.89,1194
sp8417,1340.52,1055
sp8418,2830.86,1245
sp8419,2656.02,1037
sp842,2108.84,1067
sp8420,2460.67,1166
sp8421,985.04,1166
sp8422,2587.97,1126
sp8423,2847.62,1127
sp8424,1278.89,1163
sp8425,1006.94,1148
sp8426,361.41,1179
sp8427,330.48,1185
sp8428,2216.86,1214
sp8429,2840.11,1019
sp843,1984.53,1288
sp8430,578.83,1038
sp8431,266.49,1180
sp8432,2255.89,1182
sp8433,1707.06,1125
sp8434,1529.27,1060
sp8435,2635.62,1151
sp8436,2890.28,1106
sp8437,1329.55,1205
sp8438,1575.18,1279
sp8439,2219.31,1093
sp844,2570.12,1207
sp8440,1491,1140
sp8441,1593.53,1123
sp8442,2994.07,1156
sp8443,2675.43,1217
sp8444,2123.86,1171
sp8445,1275.87,1108
sp8446,1887.23,1177
sp8447,2741.57,1103
sp8448,2263.16,1057
sp8449,2171.06,1142
sp845,2571.79,1154
sp8450,2137.52,1022
sp8451,2274.04,1090
sp8452,808.26,1265
sp8453,2243.05,1070
sp8454,2857.52,1076
sp8455,2487.75,1285
sp8456,2652.96,1209
sp8457,1631.52,1153
sp8458,1866.66,1234
sp8459,1861.38,1137
sp846,2592.09,1198
sp8460,2897.48,1248
sp8461,2056.11,1200
sp8462,2657.6,1259
sp8463,1618.2,1168
sp8464,752.7,1074
sp8465,317.85,1128
sp8466,2534.29,1014
sp8467,1589.69,1088
sp8468,2862.2,1238
sp8469,1325.89,1189
sp847,1202.03,1167
sp8470,1199.37,1205
sp8471,1182.52,1235
sp8472,428.38,1075
sp8473,2750.73,1222
sp8474,824.32,1023
sp8475,1663.45,1090
sp8476,2322.6,1163
sp8477,441.81,1262
sp8478,967.62,1260
sp8479,951.28,1066
sp848,1018.32,1077
sp8480,717.89,1210
sp8481,2240.27,1174
sp8482,1749.64,1056
sp8483,730.64,1178
sp8484,983.98,1287
sp8485,2806.02,1151
sp8486,1964.62,1120
sp8487,2494.61,1288
sp8488,202.74,1218
sp8489,1442.87,1230
sp849,2184.28,1269
sp8490,1891.47,1013
sp8491,1515.97,1156
sp8492,1131.66,1125
sp8493,1885.04,1104
sp8494,1052.8,1299
sp8495,1126.29,1168
sp8496,114.95,1106
sp8497,2681.57,1132
sp8498,639.86,1033
sp8499,1128.14,1101
sp85,1258.26,1064
sp850,2302.27,1081
sp8500,393.88,1161
sp8501,1526.93,1064
sp8502,345.76,1146
sp8503,1591.52,1144
sp8504,545.76,1165
sp8505,459.14,1232
sp8506,1513.5,1115
sp8507,551.33,1045
sp8508,2004.24,1072
sp8509,755.68,1078
sp851,2629.91,1295
sp8510,1246.54,1139
sp8511,967.93,1147
sp8512,1342.19,1066
sp8513,628.33,1166
sp8514,2453.48,1005
sp8515,415.22,1250
sp8516,1371.86,1266
sp8517,2534.14,1181
sp8518,569.32,1047
sp8519,1125.84,1163
sp852,204.11,1217
sp8520,1358.48,1001
sp8521,1141.79,1225
sp8522,2624.49,1102
sp8523,675.55,1212
sp8524,649.74,1048
sp8525,216.74,1097
sp8526,1244.18,1034
sp8527,2257.38,1152
sp8528,2712.89,1055
sp8529,564.91,1245
sp853,298.42,1071
sp8530,677.08,1264
sp8531,1489.96,1213
sp8532,2029.2,1053
sp8533,870.82,1162
sp8534,1321.18,1285
sp8535,1695.36,1223
sp8536,2419.48,1077
sp8537,2171.53,1220
sp8538,1042.17,1029
sp8539,2316.74,1119
sp854,1930.37,1090
sp8540,2657.12,1152
sp8541,1555.39,1024
sp8542,2778.33,1026
sp8543,2544.88,1041
sp8544,1227.66,1014
sp8545,418.23,1187
sp8546,412.85,1277
sp8547,161.34,1157
sp8548,551.07,1031
sp8549,1550,1228
sp855,2770.69,1061
sp8550,2325.42,1286
sp8551,785.86,1061
sp8552,2067.1,1098
sp8553,1092.21,1110
sp8554,2931.67,1277
sp8555,2238.55,1157
sp8556,1359.55,1225
sp8557,939.45,1078
sp8558,1509.19,1236
sp8559,2306.61,1073
sp856,2992.54,1008
sp8560,818.47,1013
sp8561,542.24,1295
sp8562,1582.6,1064
sp8563,823.45,1097
sp8564,2323.51,1226
sp8565,2606.08,1060
sp8566,2983.35,1134
sp8567,817.33,1149
sp8568,2479.77,1092
sp8569,675.4,1054
sp857,2265.62,1005
sp8570,2148.74,1252
sp8571,2448.86,1224
sp8572,2133.32,1296
sp8573,1556.77,1288
sp8574,625.45,1273
sp8575,2978.4,1199
sp8576,1814.47,1199
sp8577,1939.98,1137
sp8578,765.21,1102
sp8579,483.66,1286
sp858,1358.52,1189
sp8580,211.26,1253
sp8581,2972.16,1298
sp8582,2794.39,1211
sp8583,1336.28,1293
sp8584,1887.76,1290
sp8585,363.71,1024
sp8586,247.77,1080
sp8587,1281.16,1286
sp8588,988.69,1017
sp8589,1936.6,1160
sp859,385.49,1095
sp8590,771.14,1088
sp8591,1074.92,1038
sp8592,1489.67,1138
sp8593,1578.6,1295
sp8594,1967.23,1258
sp8595,982.44,1244
sp8596,880.81,1295
sp8597,913.61,1256
sp8598,1117.97,1044
sp8599,1312.42,1280
sp86,736.03,1018
sp860,1937.87,1158
sp8600,1027.54,1270
sp8601,237.91,1152
sp8602,218.58,1177
sp8603,251.18,1268
sp8604,2259.79,1043
sp8605,714.73,1166
sp8606,1468.97,1217
sp8607,2734.6,1081
sp8608,392.21,1018
sp8609,636.04,1270
sp861,2630.48,1244
sp8610,2850.15,1236
sp8611,1154.39,1088
sp8612,982.63,1231
sp8613,380.97,1258
sp8614,139.62,1143
sp8615,1700.13,1074
sp8616,2599.73,1107
sp8617,1060.51,1138
sp8618,2249.75,1196
sp8619,1148.02,1293
sp862,1386.67,1145
sp8620,2358.54,1074
sp8621,1633.7,1058
sp8622,1177.62,1118
sp8623,1985.72,1051
sp8624,709.1,1231
sp8625,1213.74,1026
sp8626,2672.86,1111
sp8627,478.41,1027
sp8628,2253.5,1219
sp8629,449.03,1082
sp863,2112.6,1062
sp8630,1801.03,1080
sp8631,2745.31,1224
sp8632,1997.63,1118
sp8633,652.26,1278
sp8634,2143.51,1041
sp8635,2783.95,1197
sp8636,317.15,1243
sp8637,1685.08,1212
sp8638,1094.4,1247
sp8639,2203.52,1232
sp864,2719.93,1128
sp8640,2969.97,1111
sp8641,685.8,1084
sp8642,2190.23,1202
sp8643,227.05,1204
sp8644,655.95,1088
sp8645,1696.44,1239
sp8646,832.32,1248
sp8647,2643.52,1201
sp8648,2574.97,1131
sp8649,2729.76,1060
sp865,233.37,1082
sp8650,2927.87,1142
sp8651,2695.25,1146
sp8652,1400.6,1093
sp8653,2180.25,1116
sp8654,2741.46,1256
sp8655,296.35,1137
sp8656,1315.11,1237
sp8657,2800.86,1023
sp8658,1561.22,1265
sp8659,163.44,1228
sp866,2408.82,1149
sp8660,1837.55,1274
sp8661,2120.45,1114
sp8662,473.91,1244
sp8663,231.79,1088
sp8664,1741.91,1299
sp8665,2403.73,1055
sp8666,2112.03,1149
sp8667,2248.07,1025
sp8668,1252.73,1091
sp8669,2085.61,1105
sp867,950.77,1187
sp8670,2623.74,1059
sp8671,2917.46,1128
sp8672,580,1085
sp8673,2277.11,1018
sp8674,1214.04,1247
sp8675,2360.18,1203
sp8676,1262.46,1152
sp8677,887.33,1227
sp8678,633.79,1177
sp8679,564.01,1056
sp868,1187.04,1284
sp8680,731.64,1079
sp8681,2120.49,1199
sp8682,2649.55,1184
sp8683,2392.88,1296
sp8684,1420.78,1118
sp8685,2152.49,1070
sp8686,1622.71,1263
sp8687,979.89,1143
sp8688,738.98,1127
sp8689,2153.94,1150
sp869,522.15,1228
sp8690,1701.24,1288
sp8691,596.22,1103
sp8692,232.28,1049
sp8693,790.83,1011
sp8694,213.36,1062
sp8695,529.6,1210
sp8696,2662.45,1121
sp8697,2789.02,1248
sp8698,884.26,1070
sp8699,2392.8,1225
sp87,2992.86,1143
sp870,1640.38,1289
sp8700,1963,1293
sp8701,822.12,1157
sp8702,2487.89,1284
sp8703,1650.33,1207
sp8704,104.06,1169
sp8705,1107.64,1268
sp8706,1854.96,1146
sp8707,1170.42,1254
sp8708,341.41,1146
sp8709,2145.84,1255
sp871,1741.19,1187
sp8710,1692.9,1078
sp8711,2194.03,1153
sp8712,1284.19,1030
sp8713,1873.3,1158
sp8714,1041.44,1113
sp8715,266.06,1248
sp8716,2466.17,1106
sp8717,2489.4,1226
sp8718,735.91,1086
sp8719,2899.16,1237
sp872,2398.31,1135
sp8720,612.53,1149
sp8721,2917.65,1271
sp8722,1658.43,1073
sp8723,2938.41,1126
sp8724,2356.74,1081
sp8725,2363.49,1169
sp8726,408.68,1131
sp8727,2262.73,1046
sp8728,1207.74,1038
sp8729,1996.09,1019
sp873,592.95,1033
sp8730,2623.07,1262
sp8731,1939.49,1116
sp8732,1697.55,1247
sp8733,2468.86,1129
sp8734,739.85,1029
sp8735,879.5,1006
sp8736,1786.83,1283
sp8737,2442.43,1155
sp8738,2283.4,1152
sp8739,551.36,1261
sp874,329.01,1292
sp8740,772,1276
sp8741,2206.23,1106
sp8742,1169.06,1287
sp8743,2716.29,1300
sp8744,371.7,1256
sp8745,626.39,1098
sp8746,636.58,1123
sp8747,2600.82,1149
sp8748,647.69,1285
sp8749,1522.5,1201
sp875,2625.43,1214
sp8750,2215.49,1222
sp8751,1977.94,1076
sp8752,161.04,1299
sp8753,572.46,1270
sp8754,615.43,1158
sp8755,1243.17,1117
sp8756,1862.68,1067
sp8757,301.42,1123
sp8758,308.94,1062
sp8759,811.24,1203
